timestamp,description,url,embed_title,tweet_type,financial_info,sentiment,tickers_list,ticker,exchanges,price,percentage_change,4h_ta_result,4h_ta_details,1d_ta_result,1d_ta_details
,$AMD MULTIPLE STRIKES/EXPIRY CATCHING SIZE,https://twitter.com/ThetaWarrior/status/1488892714242433024,ThetaWarrior tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': None, 'percentage_change': None}]",Neutral (73.94%),['$AMD'],$AMD,[],,,,,,
,"Closing in $315.. wow

[@ATMSnipes](https://twitter.com/ATMSnipes):
All eyes will be on $GOOGL but $MSFT has been quiet..

Keep an eye on this beast to make a run towards $320 soon.",https://twitter.com/ATMSnipes/status/1488890194006888450,"ATMSnipes 🔁 ATMSnipes about GOOGL, MSFT",tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '314.11', 'percentage_change': '+1.73%'}, {'ticker': '$GOOGL', 'exchanges': [], 'price': '2977.96', 'percentage_change': '+8.18%'}]",Bullish (71.89%),"['$MSFT', '$GOOGL']",$MSFT,[],314.11,+1.73%,,,,
,$AMD REPEAT SWEEPER 🧹🧹,https://twitter.com/ThetaWarrior/status/1488886060016934914,ThetaWarrior tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '125.94', 'percentage_change': '+7.84%'}]",Neutral (78.74%),['$AMD'],$AMD,[],125.94,+7.84%,,,,
,$AMD Sweeper Alert  🧹,https://twitter.com/ThetaWarrior/status/1488885095859724292,ThetaWarrior tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '125.48', 'percentage_change': '+7.45%'}]",Bullish (61.29%),['$AMD'],$AMD,[],125.48,+7.45%,,,,
,"$AMZN 

Started slowly laddering back into my short at $3100",https://twitter.com/Nebraskangooner/status/1488877430899187716,Nebraskangooner tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '3023.87', 'percentage_change': '+1.08%'}]",Bullish (49.3%),['$AMZN'],$AMZN,[],3023.87,+1.08%,,,,
,"All eyes will be on $GOOGL but $MSFT has been quiet..

Keep an eye on this beast to make a run towards $320 soon.",https://twitter.com/ATMSnipes/status/1488871438878756864,"ATMSnipes tweeted about GOOGL, MSFT",tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '309.83', 'percentage_change': '+0.35%'}, {'ticker': '$GOOGL', 'exchanges': [], 'price': '3018.05', 'percentage_change': '+9.63%'}]",Bullish (79.36%),"['$MSFT', '$GOOGL']",$MSFT,[],309.83,+0.35%,,,,
,"We like the $AMD. 

[@CryptoCX1](https://twitter.com/CryptoCX1):
Man of my word. $SPX with the reclaim. High hit rate overtime. Could be a fake out and pull a late 2018/March 2020, but that's a lower probability at this time. 

Posted $AMD / $NVDA entries this AM. May look for more exposure as the week continues.",https://twitter.com/CryptoCX1/status/1488623699741741057,"CryptoCX1 🔁 CryptoCX1 about AMD, SPX, AMD, NVDA",tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '116.77', 'percentage_change': '-0.01%'}, {'ticker': '$^SPX', 'exchanges': [], 'price': '4461.85', 'percentage_change': '-1.86%'}, {'ticker': '$NVDA', 'exchanges': [], 'price': '251.05', 'percentage_change': '+1.9%'}]",Bearish (80.13%),"['$AMD', '$^SPX', '$NVDA']",$AMD,[],116.77,-0.01%,,,,
,"Amazon $AMZN on the monthly timeframe has formed an ascending triangle. 

- Consolidated for over 1 year
- Strong breakdown below support
- One of the highest timeframes

This chart to ME basically says stocks see downside for the next 3-9 months. Not trading it, just observing.",https://twitter.com/omzcharts/status/1488569052226195458,omzcharts tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2993.98', 'percentage_change': '+0.08%'}]",Bullish (77.96%),['$AMZN'],$AMZN,[],2993.98,+0.08%,,,,
,"$AMZN 

Monthly chart looks like a big distribution range breakdown.

Could see this going to $2,550 ish and even $2,000 area.

Will start looking to SLOWLY ladder back into a smaller size short than the one I previously exited at $2,700",https://twitter.com/Nebraskangooner/status/1488554153848750086,Nebraskangooner tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2990.6', 'percentage_change': '-0.03%'}]",Bearish (49.32%),['$AMZN'],$AMZN,[],2990.6,-0.03%,,,,
,"$AMZN 

Key weekly OBV breakdown I'm monitoring. 

Earnings on Thursday.",https://twitter.com/Nebraskangooner/status/1488553407816294405,Nebraskangooner tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2992.69', 'percentage_change': '+0.04%'}]",Neutral (88.31%),['$AMZN'],$AMZN,[],2992.69,+0.04%,,,,
,"This is unreal! We are overwhelmed by the support we have been receiving #fintwit!💙🔥

To thank you, we are hosting a sweepstakes

1 Lucky Winner: $AAPL Macbook Pro 13.3 Laptop
3 Lucky Winners:  1mo Silver FREE for you & friends

To register please visit
https://xclusive-trading.com/sweepstakes",https://twitter.com/Honeydew0101/status/1488517260473999364,Honeydew0101 🔁 XclusiveTrading about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '174.49', 'percentage_change': '-0.17%'}]",Bullish (100.0%),['$AAPL'],$AAPL,[],174.49,-0.17%,,,,
,"Man of my word. $SPX with the reclaim. High hit rate overtime. Could be a fake out and pull a late 2018/March 2020, but that's a lower probability at this time. 

Posted $AMD / $NVDA entries this AM. May look for more exposure as the week continues. 

[@CryptoCX1](https://twitter.com/CryptoCX1):
Will resume crypto setups if we close above downtrend around 41.5k targeting 200MA retest. $BTC

Will resume equity setups, likely before above, if $SPX has convincing reclaim of 200MA. Zooming out, this has a very high hit rate since 2016 following deviations.",https://twitter.com/CryptoCX1/status/1488264619646877697,"CryptoCX1 🔁 CryptoCX1 about SPX, AMD, NVDA, BTC, SPX",tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '107.81', 'percentage_change': '-5.64%'}, {'ticker': '$^SPX', 'exchanges': [], 'price': '4466.63', 'percentage_change': '-1.08%'}, {'ticker': '$BTC', 'exchanges': ['binance', 'kucoin'], 'price': None, 'percentage_change': None}, {'ticker': '$NVDA', 'exchanges': [], 'price': '231.75', 'percentage_change': '-5.35%'}]",Bearish (79.23%),"['$AMD', '$^SPX', '$BTC', '$NVDA']",$AMD,[],107.81,-5.64%,,,,
,$NVDA REPEAT SWEEPER 🧹🧹,https://twitter.com/ThetaWarrior/status/1488229703127343112,ThetaWarrior tweeted about NVDA,tweet,"[{'ticker': '$NVDA', 'exchanges': [], 'price': '240.24', 'percentage_change': '+5.18%'}]",Neutral (78.74%),['$NVDA'],$NVDA,[],240.24,+5.18%,,,,
,"Got stopped out on the remaining 10% of my $AMZN short today.

Incredible trade though. Tapped my TP perfectly where I scaled out about 70% then I scaled out half of that a couple % higher. 

It was the largest position I've taken in a few months. Onto the next one.",https://twitter.com/Nebraskangooner/status/1488193309046620164,Nebraskangooner tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2976.35', 'percentage_change': '+3.36%'}]",Bullish (65.89%),['$AMZN'],$AMZN,[],2976.35,+3.36%,,,,
,"Grand rising.

Bought $AMD $NVDA",https://twitter.com/CryptoCX1/status/1488181549468045312,"CryptoCX1 tweeted about AMD, NVDA",tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '111.55', 'percentage_change': '+6.0%'}, {'ticker': '$NVDA', 'exchanges': [], 'price': '239.44', 'percentage_change': '+4.83%'}]",Bullish (77.11%),"['$AMD', '$NVDA']",$AMD,[],111.55,+6.0%,,,,
,Made a nice 27% on $aapl this morning. Could have gotten in earlier but was waiting for the setup. Thanks @Honeydew0101!!!,https://twitter.com/Honeydew0101/status/1488175781826252805,Honeydew0101 🔁 AMartTrades_ about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '172.38', 'percentage_change': '+1.2%'}]",Bullish (100.0%),['$AAPL'],$AAPL,[],172.38,+1.2%,,,,
,"On days like today, take advantage of the insane momentum:

$NIO $AMD and $SPY all up over 120% from upper ORB level on weeklies. $LCID lagging a bit but still decent 

[@ItsSqueezy](https://twitter.com/ItsSqueezy):
ORB list: 

$NIO 
$LCID 
$AMD 
$SPY

I try to keep names as affordable as possible for all size accounts as well. Good luck!",https://twitter.com/ItsSqueezy/status/1488169856197345285,"ItsSqueezy 🔁 ItsSqueezy about NIO, AMD, SPY, LCID, NIO, LCID, AMD, SPY",tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '110.53', 'percentage_change': '+5.03%'}, {'ticker': '$SPY', 'exchanges': [], 'price': '445.23', 'percentage_change': '+0.74%'}, {'ticker': '$LCID', 'exchanges': [], 'price': '28.48', 'percentage_change': '+4.9%'}, {'ticker': '$NIO', 'exchanges': [], 'price': '23.36', 'percentage_change': '+11.77%'}]",Bullish (99.99%),"['$AMD', '$SPY', '$LCID', '$NIO']",$AMD,[],110.53,+5.03%,,,,
,$AAPL MACD close to crossing here,https://twitter.com/rachels_44/status/1488166503090466819,rachels_44 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '173.13', 'percentage_change': '+1.64%'}]",Bullish (78.98%),['$AAPL'],$AAPL,[],173.13,+1.64%,,,,
,"$AMD Weekly retesting the critical $100 level a second time, as well as revisiting the 100 week SMA which has been an excellent support zone in the past.",https://twitter.com/ThetaWarrior/status/1487929899725774854,ThetaWarrior tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '106.6', 'percentage_change': '+1.29%'}]",Bearish (78.82%),['$AMD'],$AMD,[],106.6,+1.29%,,,,
,"$AMD held weekly 99-100 support zone. Can see follow through if above 105.4, under 99 weak. 

Resistance📈105.4, 109.2, 112.8, 118.8, 125
Support📉 101.9, 99.4, 95.4, 91.7, 89.1",https://twitter.com/rachels_44/status/1487916793905750021,rachels_44 tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '106.6', 'percentage_change': '+1.29%'}]",Bullish (79.06%),['$AMD'],$AMD,[],106.6,+1.29%,,,,
,"$aapl

a thing of beauty

*chefs kiss 

[@StonkTrump](https://twitter.com/StonkTrump):
If $aapl can see another pop and sustain above 168.28 that would be a beautiful close and would likely send the indexes into eod",https://twitter.com/StonkTrump/status/1487194692370448390,"StonkTrump 🔁 StonkTrump about AAPL, AAPL",tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '165.74', 'percentage_change': '-2.69%'}]",Bullish (99.99%),['$AAPL'],$AAPL,[],165.74,-2.69%,,,,
,"$AAPL vs $SPX
Apple vs S&P 500 going out at a new relative high.",https://twitter.com/the_chart_life/status/1487165017673941001,"the_chart_life 🔁 PrattyCharts about AAPL, SPX",tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '169.52', 'percentage_change': '+6.47%'}, {'ticker': '$^SPX', 'exchanges': [], 'price': '4378.24', 'percentage_change': '+1.2%'}]",Bullish (69.75%),"['$AAPL', '$^SPX']",$AAPL,[],169.52,+6.47%,,,,
,"$aapl shooting back above all its dark pool levels

Save us Tim",https://twitter.com/StonkTrump/status/1487159946097664003,StonkTrump tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '169.09', 'percentage_change': '+6.2%'}]",Bullish (66.72%),['$AAPL'],$AAPL,[],169.09,+6.2%,,,,
,$AAPL #AAPL Daily chart,https://twitter.com/yatesinvesting/status/1487136260992942087,yatesinvesting 🔁 Jake__Wujastyk about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '168.69', 'percentage_change': '+5.95%'}]",Bullish (78.37%),['$AAPL'],$AAPL,[],168.69,+5.95%,,,,
,If $aapl can see another pop and sustain above 168.28 that would be a beautiful close and would likely send the indexes into eod,https://twitter.com/StonkTrump/status/1487129953145610240,StonkTrump tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '168.02', 'percentage_change': '+5.53%'}]",Bullish (99.93%),['$AAPL'],$AAPL,[],168.02,+5.53%,,,,
,$aapl new high of day,https://twitter.com/StonkTrump/status/1487094543484915716,StonkTrump tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '166.88', 'percentage_change': '+4.81%'}]",Bullish (79.19%),['$AAPL'],$AAPL,[],166.88,+4.81%,,,,
,"Police arrived

Indexes green

Thanku police

[@StonkTrump](https://twitter.com/StonkTrump):
$aapl is up 4% and the indexes are red

Dis illegal me call police",https://twitter.com/StonkTrump/status/1487092955840225285,StonkTrump 🔁 StonkTrump about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '166.77', 'percentage_change': '+4.74%'}]",Bearish (65.42%),['$AAPL'],$AAPL,[],166.77,+4.74%,,,,
,"$aapl is up 4% and the indexes are red

Dis illegal me call police",https://twitter.com/StonkTrump/status/1487089631673921536,StonkTrump tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '165.85', 'percentage_change': '+4.16%'}]",Bearish (57.31%),['$AAPL'],$AAPL,[],165.85,+4.16%,,,,
,Insane strength from $AAPL after it gapped up 4%,https://twitter.com/MacroCRG/status/1487082797768527881,MacroCRG tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '166.29', 'percentage_change': '+4.44%'}]",Bullish (79.91%),['$AAPL'],$AAPL,[],166.29,+4.44%,,,,
,"$AMZN 

Added a few % back to my short at $2838 yesterday..

Weekly turning red.

OBV falling off a cliff, Top Goon X still showing strong downwards momentum.

Holding my shorts with a tightened stop loss below $3,000 now (Avg. Entry was $3286)",https://twitter.com/Nebraskangooner/status/1487078464540790789,Nebraskangooner tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2776.49', 'percentage_change': '-0.58%'}]",Bullish (78.36%),['$AMZN'],$AMZN,[],2776.49,-0.58%,,,,
,"When $AAPL opens it'll be green on the week 

Question is, will the PPT keep it up there by close or will it get slammed down from profit takers....",https://twitter.com/MacroCRG/status/1487038005013585920,MacroCRG tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '164.64', 'percentage_change': '+3.4%'}]",Bullish (93.28%),['$AAPL'],$AAPL,[],164.64,+3.4%,,,,
,"[@DeItaone](https://twitter.com/DeItaone):
$AAPL",https://twitter.com/MacroCRG/status/1487020943549599746,MacroCRG 🔁 DeItaone about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '165.12', 'percentage_change': '+3.71%'}]",Neutral (54.33%),['$AAPL'],$AAPL,[],165.12,+3.71%,,,,
,$AAPL up 5% pre market but nasdaq down,https://twitter.com/MacroCRG/status/1486978930661892096,MacroCRG tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '159.22', 'percentage_change': '-0.29%'}]",Bullish (73.4%),['$AAPL'],$AAPL,[],159.22,-0.29%,,,,
,$AMD $NVDA $SMH $SOXX,https://twitter.com/the_chart_life/status/1486910963089653761,"the_chart_life tweeted about AMD, NVDA, SMH, SOXX",tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '111.95', 'percentage_change': '+9.11%'}, {'ticker': '$NVDA', 'exchanges': [], 'price': '235.84', 'percentage_change': '+7.47%'}, {'ticker': '$SMH', 'exchanges': [], 'price': '271.69', 'percentage_change': '+5.84%'}, {'ticker': '$SOXX', 'exchanges': [], 'price': '472.01', 'percentage_change': '+5.72%'}]",Neutral (77.04%),"['$AMD', '$NVDA', '$SMH', '$SOXX']",$AMD,[],111.95,+9.11%,,,,
,"Amazon coming off two failed moves out of its respective range, now breaking below the bottom of that range through ~$2900...

$AMZN",https://twitter.com/the_chart_life/status/1486903313702473728,the_chart_life tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2813.26', 'percentage_change': '+0.73%'}]",Bullish (52.02%),['$AMZN'],$AMZN,[],2813.26,+0.73%,,,,
,$AAPL to the rescue?,https://twitter.com/ShardiB2/status/1486817514160107524,ShardiB2 tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '162.43', 'percentage_change': '+2.02%'}]",Bullish (71.0%),['$AAPL'],$AAPL,[],162.43,+2.02%,,,,
,$AAPL BEATS,https://twitter.com/ThetaTendies/status/1486814268993380352,ThetaTendies 🔁 StonkTrump about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '162.43', 'percentage_change': '+2.02%'}]",Bullish (71.22%),['$AAPL'],$AAPL,[],162.43,+2.02%,,,,
,$AAPL BEATS,https://twitter.com/StonkTrump/status/1486814172570652678,StonkTrump tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '162.43', 'percentage_change': '+2.02%'}]",Bullish (71.22%),['$AAPL'],$AAPL,[],162.43,+2.02%,,,,
,$AMD puts from WL says boo!👻,https://twitter.com/Honeydew0101/status/1486766067909341185,Honeydew0101 tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '103.59', 'percentage_change': '-6.43%'}]",Neutral (81.76%),['$AMD'],$AMD,[],103.59,-6.43%,,,,
,"$AMZN 

Tapped my short target perfectly  🎯

Closed about 75% there and reopened 10% of that back in the red zone.

I'm hoping maybe I'll get a visit to the lower green zone otherwise I'll just close if we break back above red.",https://twitter.com/NebraskanCrypto/status/1486754770723516420,NebraskanCrypto tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2816.88', 'percentage_change': '+1.42%'}]",Bearish (98.01%),['$AMZN'],$AMZN,[],2816.88,+1.42%,,,,
,$AMD Starting to break lower and push below the 200 SMA.,https://twitter.com/ThetaWarrior/status/1486739636605100041,ThetaWarrior tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '106.88', 'percentage_change': '-3.46%'}]",Bullish (50.29%),['$AMD'],$AMD,[],106.88,-3.46%,,,,
,$AMD bear flag. Levels to watch.,https://twitter.com/Honeydew0101/status/1486510503967002627,Honeydew0101 tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '114.4', 'percentage_change': '+3.33%'}]",Bearish (54.7%),['$AMD'],$AMD,[],114.4,+3.33%,,,,
,"@unusual_whales 🐳 WL 1/27/2022
$LCID $37c above $35.80. $32p below $33
$PFE $54c $53.29. $52p below $52.21
$AMD $115c above $114.03. $107p below $108.79
$SBUX $99c above $98.35. $94p below $95.11",https://twitter.com/Honeydew0101/status/1486508885393424387,"Honeydew0101 tweeted about LCID, PFE, AMD, SBUX",tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '114.4', 'percentage_change': '+3.33%'}, {'ticker': '$PFE', 'exchanges': [], 'price': '52.5', 'percentage_change': '-0.96%'}, {'ticker': '$SBUX', 'exchanges': [], 'price': '97.75', 'percentage_change': '+2.27%'}, {'ticker': '$LCID', 'exchanges': [], 'price': '36.22', 'percentage_change': '+8.41%'}]",Bullish (77.11%),"['$AMD', '$PFE', '$SBUX', '$LCID']",$AMD,[],114.4,+3.33%,,,,
,$AAPL REPEAT SWEEPER 🍎🍎,https://twitter.com/ThetaWarrior/status/1486398435439820801,ThetaWarrior tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '163.27', 'percentage_change': '+2.18%'}]",Bullish (76.23%),['$AAPL'],$AAPL,[],163.27,+2.18%,,,,
,$MSFT SWEEPER ALERT 🧹,https://twitter.com/ThetaWarrior/status/1486395346477535243,ThetaWarrior tweeted about MSFT,tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '303.81', 'percentage_change': '+5.31%'}]",Bullish (61.29%),['$MSFT'],$MSFT,[],303.81,+5.31%,,,,
,$NVDA BULLETS 💥,https://twitter.com/ThetaWarrior/status/1486392986669879300,ThetaWarrior tweeted about NVDA,tweet,"[{'ticker': '$NVDA', 'exchanges': [], 'price': '236.25', 'percentage_change': '+5.83%'}]",Neutral (57.31%),['$NVDA'],$NVDA,[],236.25,+5.83%,,,,
,$AMD ITM TRIPLE THREAT 🔥,https://twitter.com/ThetaWarrior/status/1486384771085357066,ThetaWarrior tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '113.84', 'percentage_change': '+2.44%'}]",Bullish (56.9%),['$AMD'],$AMD,[],113.84,+2.44%,,,,
,$NVDA,https://twitter.com/MFHoz/status/1486364911399809029,MFHoz tweeted about NVDA,tweet,"[{'ticker': '$NVDA', 'exchanges': [], 'price': '231.98', 'percentage_change': '+3.92%'}]",Neutral (78.74%),['$NVDA'],$NVDA,[],231.98,+3.92%,,,,
,"Added a little bit back to my $AMZN short this morning. Not a whole lot, will look to fill more higher if we continue upwards. (Previously exited about 70% of position at low $2,700's)",https://twitter.com/NebraskanCrypto/status/1486347728703610887,NebraskanCrypto tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2860.9', 'percentage_change': '+2.19%'}]",Bearish (57.24%),['$AMZN'],$AMZN,[],2860.9,+2.19%,,,,
,"All out of $MSFT on the opening iv pop 

Gg to bulls if it keeps running",https://twitter.com/StonkTrump/status/1486346654408134661,StonkTrump tweeted about MSFT,tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '301.86', 'percentage_change': '+4.63%'}]",Bullish (60.32%),['$MSFT'],$MSFT,[],301.86,+4.63%,,,,
,"Glad I didn’t listen to Tendies when he told me to sell my $MSFT calls before close

hehe 

[@ThetaTendies](https://twitter.com/ThetaTendies):
MSFT gonna drop after ER btw",https://twitter.com/StonkTrump/status/1486338063114584065,StonkTrump 🔁 ThetaTendies about MSFT,tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '304.66', 'percentage_change': '+5.61%'}]",Bearish (72.05%),['$MSFT'],$MSFT,[],304.66,+5.61%,,,,
,"Lmao

[@snorlax_uw](https://twitter.com/snorlax_uw):
$MSFT",https://twitter.com/StonkTrump/status/1486198766986219521,StonkTrump 🔁 snorlax_uw about MSFT,tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '291.38', 'percentage_change': '+1.0%'}]",Neutral (72.35%),['$MSFT'],$MSFT,[],291.38,+1.0%,,,,
,"[@RyanRozbiani](https://twitter.com/RyanRozbiani):
$MSFT Microsoft Q2 Sales $51.70B Beat $50.88B Estimate",https://twitter.com/yatesinvesting/status/1486101963993460740,yatesinvesting 🔁 RyanRozbiani about MSFT,tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '291.38', 'percentage_change': '+1.0%'}]",Neutral (100.0%),['$MSFT'],$MSFT,[],291.38,+1.0%,,,,
,Thought I was done but couldn't resist. $SPY $MSFT,https://twitter.com/Honeydew0101/status/1486054237465235459,"Honeydew0101 tweeted about SPY, MSFT",tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '292.47', 'percentage_change': '-1.32%'}, {'ticker': '$SPY', 'exchanges': [], 'price': '435.83', 'percentage_change': '-0.91%'}]",Bullish (73.18%),"['$MSFT', '$SPY']",$MSFT,[],292.47,-1.32%,,,,
,"[@ChrisRandone](https://twitter.com/ChrisRandone):
$MSFT Flow and reporting earnings AH's today...

Are you bearish or bullish? 

Via: @unusual_whales",https://twitter.com/yatesinvesting/status/1486014861121404932,yatesinvesting 🔁 ChrisRandone about MSFT,tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '286.99', 'percentage_change': '-3.16%'}]",Neutral (79.94%),['$MSFT'],$MSFT,[],286.99,-3.16%,,,,
,"$AMZN 

Looks unimpressive at the moment.

Just letting the remainder of my trade run for now after taking shaving a bunch off at low $2700.

If we sweep the lower zone without breaking then I'll close a little more and just keep trailing a stop loss.",https://twitter.com/NebraskanCrypto/status/1486009370815180803,NebraskanCrypto tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2805.91', 'percentage_change': '-2.94%'}]",Bearish (99.17%),['$AMZN'],$AMZN,[],2805.91,-2.94%,,,,
,"$AMZN reclaimed the range lows

What a scam move lol",https://twitter.com/StonkTrump/status/1485742670916030470,StonkTrump tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2782.41', 'percentage_change': '-3.75%'}]",Bearish (62.13%),['$AMZN'],$AMZN,[],2782.41,-3.75%,,,,
,"$MSFT with the hammer reclaim of the 200ema

If ERs beat ... giggity 

[@StonkTrump](https://twitter.com/StonkTrump):
$MSFT

""What did you do during the great shakeout of 2022 grandpa?""

""I bid the 200ema on Microsoft kids""

""Legend!""

11/16",https://twitter.com/StonkTrump/status/1485734683224719360,"StonkTrump 🔁 StonkTrump about MSFT, MSFT",tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '292.01', 'percentage_change': '-1.47%'}]",Bullish (94.76%),['$MSFT'],$MSFT,[],292.01,-1.47%,,,,
,$AAPL,https://twitter.com/MFHoz/status/1485733686683312129,MFHoz tweeted about AAPL,tweet,"[{'ticker': '$AAPL', 'exchanges': [], 'price': '160.04', 'percentage_change': '-0.98%'}]",Bullish (76.23%),['$AAPL'],$AAPL,[],160.04,-0.98%,,,,
,"I know to some, risk is over-rated, but once you make it priority.
Priority turns to profit.
$QQQ -35% small step back
$AMD +64% step in the right direction

A loss is only bad if you don't control it.
A loss is only temporary if you let it be.

This is what progress looks like.",https://twitter.com/optionsprochick/status/1485724379484930052,"optionsprochick tweeted about QQQ, AMD",tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '115.3', 'percentage_change': '-1.06%'}, {'ticker': '$QQQ', 'exchanges': [], 'price': '345.79', 'percentage_change': '-2.13%'}]",Bullish (56.66%),"['$AMD', '$QQQ']",$AMD,[],115.3,-1.06%,,,,
,"$spy green
$msft green
$unh green",https://twitter.com/StonkTrump/status/1485716986659319808,"StonkTrump tweeted about SPY, MSFT, UNH",tweet,"[{'ticker': '$MSFT', 'exchanges': [], 'price': '296.58', 'percentage_change': '+0.19%'}, {'ticker': '$UNH', 'exchanges': [], 'price': '463.42', 'percentage_change': '+0.49%'}, {'ticker': '$SPY', 'exchanges': [], 'price': '439.28', 'percentage_change': '+0.3%'}]",Neutral (48.28%),"['$MSFT', '$UNH', '$SPY']",$MSFT,[],296.58,+0.19%,,,,
,$AMZN green,https://twitter.com/StonkTrump/status/1485712717818310664,StonkTrump tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2887.09', 'percentage_change': '+1.2%'}]",Neutral (75.91%),['$AMZN'],$AMZN,[],2887.09,+1.2%,,,,
,"$AMD Battle for the 200 sma to hold now.
Support: $111.19, $109.31, $104.79",https://twitter.com/optionsprochick/status/1485694948938768387,optionsprochick tweeted about AMD,tweet,"[{'ticker': '$AMD', 'exchanges': [], 'price': '112.06', 'percentage_change': '-5.68%'}]",Bullish (98.29%),['$AMD'],$AMD,[],112.06,-5.68%,,,,
,"Haven't taken any #Crypto trades today.

We don't have to trade every single thing we see every single day.

Locking in profit on $AMZN short was enough for me to be content for the day.

I've made it a goal to not over trade. Too easy to get chopped up taking too many entries.",https://twitter.com/NebraskanCrypto/status/1485680903145852929,NebraskanCrypto tweeted about AMZN,tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2768.03', 'percentage_change': '-2.97%'}]",Bullish (75.04%),['$AMZN'],$AMZN,[],2768.03,-2.97%,,,,
,"https://twitter.com/0xd0n/status/1401612944610402312

$AMZN (Perfect 🤝) 

[@0xd0n](https://twitter.com/0xd0n):
$AMZN - If you receive such a gift, buy 
Green - buy zone",https://twitter.com/0xd0n/status/1485668644399030274,"0xd0n 🔁 0xd0n about AMZN, AMZN",tweet,"[{'ticker': '$AMZN', 'exchanges': [], 'price': '2723.24', 'percentage_change': '-4.54%'}]",Bullish (79.6%),['$AMZN'],$AMZN,[],2723.24,-4.54%,,,,
